"Date","Precip_cm","ET_cm","MinTemp","MaxTemp","AvgTemp"
2022-02-06,0,0.0534042842473331,-11.7555555555556,2.26111111111111,-4.79444444444444
2022-02-07,0,0.199985331052628,-11.5055555555556,10.1388888888889,0.766666666666668
2022-02-08,0,0.062882777389528,-7.78888888888889,2.26111111111111,-1.69444444444444
2022-02-09,0,0.0654084686999452,-0.744444444444444,4.31111111111111,1.47222222222222
2022-02-10,0,0.109958810788476,-2.31111111111111,11.0111111111111,3.50555555555556
2022-02-11,0,0.0977850820856523,-9.41111111111111,5.87222222222222,-2.27222222222222
2022-02-12,0,0.0601267456902476,-12.4555555555556,3.97777777777778,-5.55
2022-02-13,0,0.0713138616460839,-10.65,5.43333333333333,-4.07222222222222
2022-02-14,0.0254,0.123318808861314,-6.52777777777778,9.27777777777778,1.51111111111111
2022-02-15,0.0254,0.0593279017927567,-4.07222222222222,2.08888888888889,-0.372222222222223
2022-02-16,0.1524,0.0640753880393033,-9.02222222222222,-0.544444444444445,-3.98333333333333
2022-02-17,0,0.0749026061126566,-11.65,3.83333333333333,-2.75555555555556
2022-02-18,0,0.106605915981484,-0.738888888888888,7.02777777777778,2.78333333333333
2022-02-19,0,0.230641352121537,-1.71111111111111,10.0777777777778,4.54444444444444
2022-02-20,0.0508,0.10237193602924,-13.15,4.71666666666667,-0.961111111111111
2022-02-21,0,0.0464063221287629,-22.55,-12.9444444444444,-17.6555555555556
2022-02-22,0,0.041454149212319,-24.9555555555556,-17.4166666666667,-21.8555555555556
2022-02-23,0,0.0343150696842209,-28.8277777777778,-14.2388888888889,-22.45
2022-02-24,0.0508,0.0399206014126631,-20.0555555555556,-8.59444444444444,-14.1944444444444
2022-02-25,0,0.0514302519904095,-23.4666666666667,-5.91666666666667,-15.2555555555556
2022-02-26,0,0.0668844503089827,-20.85,-1.28888888888889,-11.6333333333333
2022-02-27,0,0.129598297384595,-14.95,6.65,-2.53333333333333
2022-02-28,0,0.172450158751705,3.00555555555555,9.27777777777778,5.48888888888889
2022-03-01,0,0.169474690719642,2.46666666666667,12.9055555555556,7.26111111111111
2022-03-02,0.2286,0.0852828466240087,0.683333333333332,8.14444444444444,4.28333333333333
2022-03-03,0,0.0763229439321753,-3.16666666666667,9.17777777777778,3.02777777777778
2022-03-04,0.0508,0.112317054583181,-3.93333333333333,2.85555555555556,0.0222222222222218
2022-03-05,0,0.13514573415266,-6.6,-0.183333333333332,-3.87222222222222
2022-03-06,0,0.0897385644436076,-11.5388888888889,-1.66111111111111,-4.96111111111111
2022-03-07,0.0762,0.069840874215208,-13.2666666666667,1.49444444444444,-5.01111111111111
2022-03-08,0,0.0811580385861838,-15.6055555555556,-4.73888888888889,-9.47222222222222
2022-03-09,0,0.0627438187526714,-23.3388888888889,-8.92777777777778,-15.6555555555556
2022-03-10,0,0.0659772333622719,-23.4611111111111,-4.07777777777778,-14.0166666666667
2022-03-11,0,0.107901673738235,-13.3222222222222,3.59444444444444,-4.43888888888889
2022-03-12,0,0.29394239519469,-2.31666666666667,13.6777777777778,6.38888888888889
2022-03-13,0,0.147655949358479,-2.89444444444445,7.97222222222222,3.03888888888889
2022-03-14,0,0.21039755906515,-4.59444444444444,12.45,3.79444444444444
2022-03-15,0.0254,0.215651436981857,-0.711111111111112,10.6888888888889,6.28888888888889
2022-03-16,0,0.141072578107112,-6.08333333333333,6.95555555555556,0.577777777777777
2022-03-17,0,0.208654097898112,-8.02222222222222,11.2222222222222,1.45
2022-03-18,0,0.205853088794254,-3.45,10.8722222222222,3.62222222222222
2022-03-19,0,0.254036589678138,-6.9,15.3611111111111,4.97222222222222
2022-03-20,0.0762,0.174727199595307,-5.29444444444445,4.75555555555556,0.244444444444443
2022-03-21,0,0.200735802088883,-4.88333333333333,7.57777777777778,0.961111111111109
2022-03-22,0,0.234453667054928,-0.861111111111111,12.4111111111111,4.55555555555556
2022-03-23,0,0.264700428654939,-6.14444444444444,19.0944444444444,7.40555555555556
2022-03-24,0,0.326058294628757,-0.46111111111111,14.6833333333333,8.67222222222222
2022-03-25,0,0.228158404429754,-7.23888888888889,17.7388888888889,4.56111111111111
2022-03-26,0,0.247427377159101,-2.60555555555556,16.5611111111111,6.37222222222222
2022-03-27,0,0.29491932880632,-6.42222222222222,20.9555555555556,8.62777777777778
2022-03-28,0.1778,0.245435321444556,0.566666666666668,17.7222222222222,8.93333333333333
2022-03-29,0.0762,0.12951351625796,-5.74444444444444,6.35,2.45555555555556
2022-03-30,0,0.219858091094797,-7.82222222222222,13.75,2.42777777777778
2022-03-31,0,0.198227507518652,-4.27222222222222,7,1.29444444444444
2022-04-01,0,0.226049359081977,-4.77222222222222,8.70555555555556,1.91666666666667
2022-04-02,0.0762,0.139528460884768,-8.65,6.98888888888889,-0.172222222222222
2022-04-03,0,0.267219749079803,-9.31111111111111,13.0777777777778,2.51111111111111
2022-04-04,0.127,0.238708855195688,-9.12777777777778,11.7722222222222,2.92222222222222
2022-04-05,0.0254,0.221894541280692,-5.33888888888889,4.78888888888889,-0.327777777777778
2022-04-06,0,0.264950665662518,-5.67777777777778,7.97777777777778,1.34444444444445
2022-04-07,0,0.263863724751614,-11.2833333333333,15.1777777777778,2.07222222222222
2022-04-08,0,0.478048989329845,-4.98888888888889,23.9277777777778,8.71111111111111
2022-04-09,0,0.192292636216668,-5.97222222222222,4.83888888888889,0.527777777777779
2022-04-10,0.0254,0.122883821704712,-11.3555555555556,2.12222222222222,-3.92777777777778
2022-04-11,0,0.090034412218307,-13.0333333333333,-0.322222222222221,-6.1
2022-04-12,0,0.100458705486963,-11.95,-6.05555555555556,-8.27222222222222
2022-04-13,0,0.147511659163087,-15.1222222222222,-2.47777777777778,-9.32222222222222
2022-04-14,0,0.128995526560045,-13.9777777777778,0.494444444444445,-7.8
2022-04-15,0,0.144225187770773,-12.7277777777778,1.51111111111111,-5.85
2022-04-16,0.1016,0.0895135873986673,-10.5,1.81666666666667,-3.26666666666667
2022-04-17,0,0.236988275116937,-7.27777777777778,5.44444444444444,-0.427777777777778
2022-04-18,0,0.3016515367402,-9.08333333333333,14.9777777777778,3.79444444444444
2022-04-19,0,0.303104027458413,-0.922222222222222,9.3,3.90555555555556
2022-04-20,0,0.251786606393072,-6.65,9.92222222222222,2.92777777777778
2022-04-21,0.0508,0.180848625553757,-0.194444444444445,11.2277777777778,4.21666666666667
2022-04-22,0.2286,0.213413720264879,0.333333333333334,9.09444444444444,4.16111111111111
2022-04-23,0.508,0.244136214431065,-0.0833333333333326,10.8888888888889,4.08888888888889
2022-04-24,0.254,0.255601020755603,-2.07222222222222,11.3722222222222,4
2022-04-25,0,0.395189125074152,-4.85555555555556,17.5222222222222,7.02222222222222
2022-04-26,0.0254,0.303953450503639,-2.10555555555556,15.4777777777778,7.23888888888889
2022-04-27,0.0254,0.188500761578022,-5.47222222222222,10.4,2.77222222222222
2022-04-28,0,0.211905996765495,-4.34444444444444,13.2333333333333,3.69444444444444
2022-04-29,0.2032,0.207159642598406,-3.78888888888889,9.4,3.76111111111111
2022-04-30,0,0.194760734798993,-6.65,11.7,3.78333333333333
2022-05-01,0,0.242764645795706,2.62777777777778,11.8555555555556,7.12222222222222
2022-05-02,0,0.317028179949447,-3.2,18.0166666666667,7.37222222222222
2022-05-03,0.0254,0.305686675635087,2.53888888888889,16.8388888888889,9.79444444444445
2022-05-04,0,0.348629114035297,-1.78888888888889,18.1944444444444,8.37777777777778
2022-05-05,0.0254,0.39620742651072,1.30555555555556,22,11.7444444444444
2022-05-06,0.0508,0.412229330679022,4.82222222222222,19.3944444444444,10.9166666666667
2022-05-07,0.5588,0.220074300179728,2.21666666666667,11.4833333333333,5.58888888888889
2022-05-08,0.0508,0.153470814941096,-2.11666666666667,4.87222222222222,1.73333333333333
2022-05-09,0,0.244829881527037,-7.01111111111111,9.02777777777778,1.28888888888889
2022-05-10,0,0.265467578590842,-8.67222222222222,10.0777777777778,2.32222222222222
2022-05-11,0,0.302663927529606,-7.53333333333333,14.4555555555556,3.93888888888889
2022-05-12,0,0.249498963174467,-1.23888888888889,12.65,6.27777777777778
2022-05-13,0,0.374149367278287,-1.77222222222222,10.5,4.99444444444445
2022-05-14,0,0.235222255966681,-3.01111111111111,12.6,5.36111111111111
2022-05-15,0,0.389863448844178,-2.63888888888889,22.3055555555556,10.9111111111111
2022-05-16,0.0508,0.396786575964802,7.75555555555556,20.5166666666667,14.1888888888889
2022-05-17,0,0.466252044640346,-0.627777777777777,20.8333333333333,10.8722222222222
2022-05-18,0,0.352124710939477,-2.70555555555556,18.0111111111111,9.57777777777778
2022-05-19,0,0.362314600033917,-0.650000000000001,9.87222222222222,5.22222222222222
2022-05-20,0.0508,0.2034328942791,-0.772222222222223,9.02777777777778,3.67222222222222
2022-05-21,0,0.276560783410394,-1.07777777777778,11.5333333333333,4.83888888888889
2022-05-22,0,0.336053110191591,0.0500000000000019,13.2611111111111,6.21666666666667
2022-05-23,0,0.269859284425255,-4.46666666666667,14.3666666666667,6.78888888888889
2022-05-24,0,0.35482619700132,-1.89444444444444,16.0777777777778,8.65
2022-05-25,0,0.516546347434148,6.00555555555556,21.5388888888889,13.2944444444444
2022-05-26,0,0.488713786990559,0.794444444444444,26.7777777777778,14.85
2022-05-27,0.0254,0.469554606957313,9.38333333333333,21.4944444444444,14.9
2022-05-28,0.1524,0.256648047156278,7.04444444444444,13.4555555555556,9.63333333333334
2022-05-29,0.9906,0.1002352632138,5.33333333333333,9.56666666666667,7.14444444444444
2022-05-30,0.1016,0.142814464869236,6.05555555555556,10.2444444444444,7.41666666666667
2022-05-31,0,0.348463281288104,3.72777777777778,15.5444444444444,9.61666666666667
2022-06-01,0.0762,0.262149368657559,0.227777777777776,17.0055555555556,8.56666666666667
2022-06-02,0.127,0.299541356335148,5.33333333333333,18.0111111111111,11.2166666666667
2022-06-03,0.5334,0.284776814266483,6.48888888888889,20.3333333333333,12.8222222222222
2022-06-04,0.3302,0.182989536237971,4.16666666666667,15.65,10.9388888888889
2022-06-05,0.3048,0.213672291232727,2.55555555555556,16.8611111111111,11.5
2022-06-06,0.1778,0.311750123562382,6.84444444444444,16.6055555555556,10.4444444444444
2022-06-07,0,0.332230726747075,2.41666666666667,18.2722222222222,10.6166666666667
2022-06-08,0.0254,0.232080994383,2.21666666666667,18.4111111111111,11.1333333333333
2022-06-09,0,0.495532126810115,8.12777777777778,24.0833333333333,16.0055555555556
2022-06-10,0.0254,0.334528972225271,10.6833333333333,22.1555555555556,14.8777777777778
2022-06-11,0.6604,0.153669765186173,9.06111111111111,15.2555555555556,12.0388888888889
2022-06-12,0.0762,0.175459988701087,4.31666666666667,14.9166666666667,11.0166666666667
2022-06-13,0,0.349017366015598,5.52222222222222,15.3222222222222,10.2722222222222
2022-06-14,0,0.335805498212709,4.78888888888889,9.80555555555556,7.37222222222222
2022-06-15,0,0.475696633449997,7.4,19.2777777777778,12.0277777777778
2022-06-16,0,0.544447690624501,1.95555555555556,29.8333333333333,15.9111111111111
2022-06-17,0,0.74016239325817,3.83888888888889,31.8333333333333,19.5333333333333
2022-06-18,0.0254,0.485472863137628,11.6444444444444,25.1222222222222,17.2833333333333
2022-06-19,0.5842,0.249661981508423,7.28333333333333,17.8777777777778,11.2
2022-06-20,0.2032,0.170055838921128,6.62222222222222,12.3444444444444,9.03888888888889
2022-06-21,0,0.423676569477065,2.09444444444445,20.1611111111111,12.0722222222222
2022-06-22,0,0.572611337330623,4.25,27.6111111111111,16.3388888888889
2022-06-23,0,0.572780485796991,5.23333333333333,26.6055555555556,16.1277777777778
2022-06-24,0,0.50479146831383,3.91666666666667,18.8055555555556,12.1722222222222
2022-06-25,0,0.463907473065416,-0.627777777777777,20.3777777777778,10.9
2022-06-26,0,0.558736573291379,0.844444444444446,26.4888888888889,15.05
2022-06-27,0,0.586890581195783,3.12777777777778,30.4444444444444,17.35
2022-06-28,0,0.669487633155803,5.63888888888889,33.1111111111111,20.7722222222222
2022-06-29,0,0.717333658673516,10.0166666666667,25.6111111111111,18.4277777777778
2022-06-30,0,0.545164418714384,1.32222222222222,24.9333333333333,15.4222222222222
2022-07-01,0.4572,0.500345818740587,5.61666666666667,27.6666666666667,16.8833333333333
2022-07-02,0.0254,0.524106092795512,7.2,28.7222222222222,17.65
2022-07-03,1.8542,0.263184831454822,8.00555555555555,21.9,13.7722222222222
2022-07-04,0.0254,0.366399701919817,9.97222222222222,22.9722222222222,14.95
2022-07-05,0,0.395318633191423,7.07222222222222,23.7833333333333,15.1055555555556
2022-07-06,0.2286,0.331649466108512,6.72222222222222,28.5,16.0333333333333
2022-07-07,0.0762,0.450955627585767,10.8166666666667,29.5555555555556,18.1833333333333
2022-07-08,0.0508,0.408658158336881,8.31111111111111,28.6666666666667,17.7888888888889
2022-07-09,0.1524,0.369391625529854,6.86111111111111,27.2222222222222,16.4055555555556
2022-07-10,0,0.42747300166573,7.53888888888889,25.3333333333333,16.1666666666667
2022-07-11,0,0.511646373932245,4.36666666666667,25.2,16.3611111111111
2022-07-12,0,0.606683289024029,6.86666666666667,33.2222222222222,20
2022-07-13,0,0.408330245539075,6.91666666666667,29.8888888888889,18.4277777777778
2022-07-14,0,0.591665186164307,8.28333333333333,31.5,20.9777777777778
2022-07-15,0.0254,0.454070724596408,9.87777777777778,31.1666666666667,19.4666666666667
2022-07-16,0,0.539332779155527,8.87777777777778,33.1666666666667,21
2022-07-17,0,0.496259541185598,6.74444444444445,33.8333333333333,20.5111111111111
2022-07-18,0,0.754944797009555,10.7,30.2222222222222,20.5222222222222
2022-07-19,0,0.565559281325815,3.96111111111111,28.2222222222222,17.2111111111111
2022-07-20,0,0.688271320827223,3.81666666666667,32.6111111111111,19.6
2022-07-21,0,0.66944804137183,4.89444444444445,32.2222222222222,19.8611111111111
2022-07-22,0,0.637999952994524,7.03888888888889,31.1666666666667,19.5944444444444
2022-07-23,0,0.599238523320968,5.1,29.6111111111111,18.4888888888889
2022-07-24,0.1778,0.484590374600696,5.43888888888889,28.2777777777778,16.4
2022-07-25,0,0.489136062744185,5.68888888888889,29.4444444444444,18.0944444444444
2022-07-26,0,0.618202218326936,12.6166666666667,30.3888888888889,21.8388888888889
2022-07-27,0,0.635692744783075,7.99444444444445,32.7777777777778,21.2055555555556
2022-07-28,0,0.616944408211688,9.36666666666667,33.3333333333333,22.2722222222222
2022-07-29,0,0.633185445532656,9.55,34.1666666666667,22.4611111111111
2022-07-30,0,0.654416472152095,9.06111111111111,33.9444444444444,22.4944444444444
2022-07-31,0,0.738910070515914,7.04444444444444,36.3333333333333,23.5166666666667
2022-08-01,0,0.679860323850317,11.7944444444444,35.6111111111111,24.7888888888889
2022-08-02,0,0.722789558977864,11.6222222222222,31.1666666666667,23.5666666666667
2022-08-03,0,0.688854349657903,6.55,32.2777777777778,20.5611111111111
2022-08-04,0,0.77561789782613,10.8055555555556,33.7777777777778,22.7777777777778
2022-08-05,0,0.616317549776879,13.2833333333333,27.9444444444444,20.4444444444444
2022-08-06,0,0.520283947209155,8.82222222222222,25.25,16.9888888888889
2022-08-07,0,0.487159376220881,2.60555555555555,28.2777777777778,16.1333333333333
2022-08-08,0,0.597397233989774,4.5,32.5,19.1611111111111
2022-08-09,0,0.587346906802188,5.57222222222222,34.7222222222222,21.0388888888889
2022-08-10,0,0.361672341975451,11.6111111111111,29.1666666666667,20.3777777777778
2022-08-11,0,0.547066034627286,13.0111111111111,32.0555555555556,22.6
2022-08-12,0,0.567736156317324,10.9222222222222,33.9444444444444,22.2
2022-08-13,0.0254,0.610551281996011,10.5333333333333,34.2222222222222,21.4722222222222
2022-08-14,0,0.582586344714904,6.2,30.8888888888889,20.4666666666667
2022-08-15,0,0.551459907464592,5.51111111111111,31.2222222222222,18.8166666666667
2022-08-16,0,0.592445323365817,6.02222222222222,32.6111111111111,19.4611111111111
2022-08-17,0,0.60123170109962,6.25,32.8888888888889,20.5222222222222
2022-08-18,0,0.615379348016674,5.92777777777778,33.2222222222222,21.7166666666667
2022-08-19,0,0.569760098761579,7.68333333333333,33.1111111111111,21.7333333333333
2022-08-20,0.0508,0.482442875055014,9.73888888888889,31.8888888888889,21.1888888888889
2022-08-21,0,0.344556247079715,12.1388888888889,28.2777777777778,19.7611111111111
2022-08-22,0,0.459448966337811,9.06111111111111,31.6111111111111,19.75
2022-08-23,0,0.439840047274988,7.3,29.1666666666667,18.2388888888889
2022-08-24,0.762,0.407559837814429,12.5777777777778,28.7777777777778,19.1388888888889
2022-08-25,0.4064,0.351954717639398,12.3944444444444,26.9444444444444,18.1944444444444
2022-08-26,0,0.314303641662834,8.36666666666667,25.2611111111111,16.7388888888889
2022-08-27,0,0.490589654024976,8.11666666666667,27.6111111111111,17.0944444444444
2022-08-28,0,0.441427682845308,5.52222222222222,22.2944444444444,14.6777777777778
2022-08-29,0,0.402215739480714,1.90555555555556,27.1666666666667,14.5888888888889
2022-08-30,0,0.459612311026325,5.1,31.6111111111111,17.6222222222222
2022-08-31,0,0.471158681596469,5.38333333333333,32.8888888888889,18.0444444444444
2022-09-01,0,0.574481750987466,9.11111111111111,31.7222222222222,19.7222222222222
2022-09-02,0,0.465906440897758,5.71666666666667,33,18.4277777777778
2022-09-03,0,0.640015646509146,8.11111111111111,36.7222222222222,21.7888888888889
2022-09-04,0,0.501122094331899,7.73888888888889,31.2777777777778,19.8166666666667
2022-09-05,0,0.464822687134862,4.77222222222222,31.1666666666667,17.0666666666667
2022-09-06,0,0.467620162959882,2.46111111111111,33.4444444444444,17.3888888888889
2022-09-07,0,0.578627996256782,9.33333333333333,35.6111111111111,20.8388888888889
2022-09-08,0,0.488965653698159,6.82777777777778,23.7555555555556,17.1944444444444
2022-09-09,0,0.239071745695529,-3.42777777777778,15.6611111111111,7.07777777777778
2022-09-10,0,0.318439472373297,-3.84444444444445,23.2444444444444,9.58333333333333
2022-09-11,0,0.363630694860924,-1.11111111111111,26.7777777777778,12.0722222222222
2022-09-12,0,0.385795332264284,4.11111111111111,28.2222222222222,15.6888888888889
2022-09-13,0.0254,0.178267717336226,6.35,19.6388888888889,12.8444444444444
2022-09-14,0,0.231200956534259,8.26111111111111,21.7444444444444,13.2555555555556
2022-09-15,0.5842,0.213173240375552,4.33333333333333,22.1555555555556,12.0388888888889
2022-09-16,0.1778,0.14981370045392,4.40555555555556,18.5777777777778,10.95
2022-09-17,0,0.238397357378696,0.811111111111112,21.9888888888889,10.1277777777778
2022-09-18,0.2794,0.258858249207652,0.911111111111111,24.0333333333333,11.3444444444444
2022-09-19,0,0.213344443087291,4.01111111111111,21.6833333333333,11.9333333333333
2022-09-20,0,0.170651066159249,6.27777777777778,11.8055555555556,8.52222222222222
2022-09-21,0.8128,0.259626415844769,4.25,19.9555555555556,11.7444444444444
2022-09-22,0.5842,0.101863506757919,4.63888888888889,13.5388888888889,9
2022-09-23,0,0.226576470204034,2.02777777777778,18.3055555555556,10.4888888888889
2022-09-24,0,0.239636176927188,1.75555555555555,20.9722222222222,10.9222222222222
2022-09-25,0,0.241054248596828,0.0944444444444454,22.9444444444444,10.7444444444444
2022-09-26,0,0.275615752306695,2.67222222222222,26.7777777777778,13.1
2022-09-27,0,0.278632995403905,2.48888888888889,26.8333333333333,12.9277777777778
2022-09-28,0,0.388972216308441,0.566666666666668,29.8888888888889,15.5055555555556
2022-09-29,0.5588,0.221373636430407,7.88333333333333,20.0444444444444,13.2333333333333
2022-09-30,0.0762,0.103160795904346,6.62222222222222,12.1222222222222,9.01111111111111
2022-10-01,0.8128,0.0610332793829395,8.3,10.8722222222222,9.52222222222222
2022-10-02,0,0.122553997472871,5.70555555555556,15.2222222222222,9.91111111111111
2022-10-03,0,0.177878106905451,5.45555555555556,19.8055555555556,11.5833333333333
2022-10-04,0,0.183949593838674,0.605555555555558,20.8222222222222,9.90555555555556
2022-10-05,0,0.191744876954065,0.977777777777777,21.8833333333333,10.1888888888889
2022-10-06,0,0.179170443752075,-0.205555555555556,19.5833333333333,9.53888888888889
2022-10-07,0,0.168582344870063,-0.233333333333334,19.55,8.6
2022-10-08,0,0.162601896076528,-0.194444444444445,19.8,8.37777777777778
2022-10-09,0,0.157546394323121,-2.02777777777778,19.2555555555556,7.84444444444444
2022-10-10,0,0.206268260412679,-2.23333333333333,19.7611111111111,9.35
2022-10-11,0.0508,0.320279303168273,5.72222222222222,18.2666666666667,13.1944444444444
2022-10-12,0,0.226127888788921,1.28333333333333,20.9777777777778,10.5555555555556
2022-10-13,0,0.159461148359472,-2.97777777777778,18.4555555555556,6.69444444444444
2022-10-14,0,0.15489033648056,-5.06666666666667,18.7555555555556,6.48888888888889
2022-10-15,0,0.165691696012919,-1.47777777777778,16.3833333333333,9.02777777777778
2022-10-16,0,0.149572919471708,-3.98888888888889,17.9444444444444,5.13888888888889
2022-10-17,0,0.163719416457326,-5.93888888888889,20.2111111111111,5.45
2022-10-18,0,0.169581762594987,-6.00555555555556,20.7277777777778,5.36666666666667
2022-10-19,0,0.160247194084829,-6.47777777777778,20.25,5.27222222222222
2022-10-20,0,0.145431877186952,-7.02222222222222,17.0722222222222,6.58333333333333
2022-10-21,0.0254,0.191545058880694,3.11111111111111,16.2833333333333,9.07777777777778
2022-10-22,0.381,0.0392443629127324,0.0722222222222236,3.6,1.82222222222222
2022-10-23,0.0254,0.0927858136447543,-0.588888888888888,4.15,1.47777777777778
2022-10-24,0,0.108975537321774,-5.73333333333333,8.07777777777778,1.92222222222222
2022-10-25,0.254,0.0970996725206999,-3.50555555555556,8.07222222222222,1.45
2022-10-26,0,0.0899710569649135,-4.91666666666667,6.78888888888889,0.388888888888891
2022-10-27,0,0.17576857663777,-2.89444444444445,9.47777777777778,2.91111111111111
2022-10-28,0,0.182323418214425,-2.82777777777778,10.4944444444444,3.12777777777778
2022-10-29,0,0.138182275411833,-5.65555555555556,13.1888888888889,2.85555555555556
2022-10-30,0,0.181462852033861,-4.25555555555556,11.8722222222222,5.19444444444445
2022-10-31,0,0.291647957957346,4.73888888888889,16.3055555555556,10.5611111111111
2022-11-01,0,0.306658127380269,2.21666666666667,17.4888888888889,9.76666666666667
2022-11-02,0.2032,0.105673268904632,-6.52777777777778,9.69444444444445,2.21111111111111
2022-11-03,0,0.0402978481016255,-14.7388888888889,0.266666666666665,-5
2022-11-04,0,0.150689040200412,-3.51666666666667,6.31111111111111,1.70555555555556
2022-11-05,0.1778,0.179090298539248,-5.33888888888889,7.31666666666667,2.98888888888889
2022-11-06,0,0.0683335869379372,-8.13333333333333,5.17222222222222,-2.78888888888889
2022-11-07,0.1778,0.0384898367878495,-13.3722222222222,-4.29444444444445,-9.13888888888889
2022-11-08,0.127,0.0240637968583514,-19.6388888888889,-9.43888888888889,-12.7555555555556
2022-11-09,0.4064,0.0227132402706543,-17.7,-11.1222222222222,-13.1888888888889
2022-11-10,0.127,0.0213415941430808,-22.4611111111111,-6.09444444444444,-14.0055555555556
2022-11-11,0,0.0168637664108632,-25.5388888888889,-9.07777777777778,-18.3833333333333
2022-11-12,0,0.0188740861153754,-24.5833333333333,-5.73888888888889,-17.4666666666667
2022-11-13,0,0.0206468339145479,-18.4388888888889,-4.7,-11.2722222222222
2022-11-14,0,0.0236707351832886,-11.7222222222222,-3.32222222222222,-7.79444444444445
2022-11-15,0,0.0198086580199338,-16.0833333333333,-5.24444444444445,-8.08333333333333
2022-11-16,0.127,0.0161022548835599,-19.4,-6.13888888888889,-12.05
2022-11-17,0,0.0418983523703086,-27.1777777777778,-5.62777777777778,-13.2944444444444
2022-11-18,0,0.0156232628399008,-29.65,-11.2722222222222,-23.1055555555556
2022-11-19,0,0.0145294270682158,-27.9444444444444,-11.7888888888889,-21.25
2022-11-20,0,0.0149571283930473,-24.75,-8.98333333333333,-17.8277777777778
2022-11-21,0,0.0200815176629739,-20.8111111111111,-5.63333333333333,-12.7444444444444
2022-11-22,0,0.0659624666809149,-13.8333333333333,7.14444444444444,-3.30555555555556
2022-11-23,0.0254,0.0512313917042052,-13.1722222222222,3.58333333333334,-1.78888888888889
2022-11-24,0,0.0177291829727229,-15.4388888888889,-0.516666666666666,-9.74444444444444
2022-11-25,0,0.0344989502338506,-13.9666666666667,7,-5.39444444444444
2022-11-26,0.0508,0.0284971944101675,-11.4055555555556,2.97222222222222,-2.40555555555555
2022-11-27,0.0254,0.0902054958715193,-13.1,3.88888888888889,-3.12777777777778
2022-11-28,0,0.0229865447764935,-21.4388888888889,-8.12222222222222,-13.6833333333333
2022-11-29,0.1016,0.0151475910793383,-22.7888888888889,-13.15,-16.95
2022-11-30,0,0.0676232029998411,-22.5055555555556,1.1,-5.83888888888889
